mls_hash,listing_source_master_id,address,city,state,zip,property_type,price,listed_dt,pend_dt,is_in_listings
-2218987501980269175,72000,522 W State Street,CHERRY VALLEY,IL,61016,100,35000,,2023-06-02,False
-2218987501979809984,72000,120 N ULSTER,CHERRY VALLEY,IL,61016,100,149900,,2023-06-02,False
-2216162789184969756,856000,5235 Marindy Street 18,CALEDONIA,MI,49316,100,299900,,2023-06-02,False
-2215880475859480148,856000,7213 Old Lantern Drive Se,CALEDONIA,MI,49316,100,589000,,2023-06-02,False
-2215598227082094564,856000,328 E Main Street Se,CALEDONIA,MI,49316,100,254900,,2023-06-02,False
-2213215003776374492,824000,1387 S 2nd ST,LEBANON,OR,97355,100,310500,,2023-06-02,False
-2209685911071376729,741000,9686 SE Tubby Dr,LEON,KS,67074,100,230000,,2023-06-02,False
-2209287973427977232,671000,621 E 1st North St,CARLINVILLE,IL,62626,100,189900,,2023-06-02,False
-2208830141823559187,274000,178 Shankles Circle,RAINSVILLE,AL,35986,100,235000,,2023-06-02,False
-2208439330999931097,881000,4 Woods Ln,SIMSBURY,CT,06070,100,199900,,2023-06-02,False
-2208439309484311892,881000,3 Griswold Place,SIMSBURY,CT,06070,100,601400,,2023-06-02,False
-2208207204845685517,229000,6565 N 19th Ave #7,PHOENIX,AZ,85015,200,155000,,2023-06-02,False
-2207863158756458288,623000,West 73rd Street,NEW YORK,NY,10023,400,1019000,,2023-06-02,False
-2207777664091657295,817000,1963 Waterstone Boulevard,MIAMISBURG,OH,45342,200,149900,,2023-06-02,False
-2207592442662732686,881000,69 Cambridge Ct,SIMSBURY,CT,06070,100,369900,,2023-06-02,False
-2207592442662667095,881000,93 Cambridge Ct,SIMSBURY,CT,06070,100,439900,,2023-06-02,False
-2207523657597578426,531000,319 Springwood Road,HOT SPRINGS NATIONAL PARK,AR,71913,100,205000,,2023-06-02,False
-2207241365788364023,531000,100 Bullion Heights,HOT SPRINGS NATIONAL PARK,AR,71913,100,239000,,2023-06-02,False
-2207241365788298422,531000,231 Tanglewood,HOT SPRINGS NATIONAL PARK,AR,71913,100,279900,,2023-06-02,False
-2207241361485332020,531000,923 Richard,HOT SPRINGS NATIONAL PARK,AR,71913,100,149900,,2023-06-02,False
-2207241361485332017,531000,121 Lakehill Lane,HOT SPRINGS NATIONAL PARK,AR,71913,100,249900,,2023-06-02,False
-2205179506539795906,531000,1003 Old Farm Road,ROCKAWAY BEACH,MO,65740,500,69000,,2023-06-02,False
-2202635573512290769,623000,,BROOKLYN,NY,11215,200,3750000,,2023-06-02,False
-2201383258989219409,595000,6453 Camp Ernst Rd Rd,BURLINGTON,KY,41005,600,159900,,2023-06-02,False
-2197483189354350724,229000,1298 Forest Hill Dr,SAN ANDREAS,CA,95249,100,435000,,2023-06-02,False
-2196910654698229151,517000,210 S Desplaines Street 1409,CHICAGO,IL,60661,200,255000,,2023-06-02,False
-2195965379590049214,871000,7199 Devine St,BARTLETT,TN,38133,100,245000,,2023-06-02,False
-2195400808881044422,348000,3484 Broadway St,BARTLETT,TN,38133,100,317000,,2023-06-02,False
-2193600879579892038,749000,19789 Falcon Path,FARMINGTON,MN,55024,200,289900,2023-06-02,2023-06-02,True
-2193287744548101098,824000,5125 N Concord AVE,PORTLAND,OR,97217,100,500000,,2023-06-02,False
-2191366904890631251,492000,170 Gold Drive,ORANGEBURG,SC,29118,100,106000,,2023-06-02,False
-2189950188590289646,229000,39 Berview Cir #C,SAINT LOUIS COUNTY SOUTH,MO,63129,200,140000,,2023-06-02,False
-2189950179984028835,229000,4340 Chateau De Ville,SAINT LOUIS COUNTY SOUTH,MO,63129,200,149000,,2023-06-02,False
-2189950171377702428,229000,27 Berview Cir #G,SAINT LOUIS COUNTY SOUTH,MO,63129,200,158500,,2023-06-02,False
-2187742917978405041,208000,48759 ROBINS LN,MESA,CO,81643,100,220000,,2023-06-02,False
-2185172633830383403,816000,5111 Robinhood Dr,WILLOUGHBY,OH,44094,100,189000,,2023-06-02,False
-2185172612314436198,816000,10236 Hobart Rd,WILLOUGHBY,OH,44094,100,475000,,2023-06-02,False
-2185030265598008435,229000,9624 San Vittore St,LAKE WORTH,FL,33467,100,750000,,2023-06-02,False
-2183977451603623829,208000,9080 86TH PL,VERO BEACH,FL,32967,100,299999,,2023-06-02,False
-2183676943458075758,524000,1021 Bridgeport Way,LELAND,NC,28451,200,230000,,2023-06-02,False
-2183666032552061689,881000,34-2 Blood St,OLD LYME,CT,06371,1300,1295000,,2023-06-02,False
-2183468758871722922,207000,266 Indian Point Rd,TIVERTON,RI,02878,100,949000,,2023-06-02,False
-2183468758871591730,354000,44 Gooseberry Lane,TIVERTON,RI,02878,100,1050000,,2023-06-02,False
-2183411319130030307,300000,2 Squirrel Hill Road,ASHEVILLE,NC,28804,100,450000,,2023-06-02,False
-2183394694681411762,524000,1171 Lillibridge Drive,LELAND,NC,28451,200,410000,,2023-06-02,False
-2183394677468234158,524000,3638 Roseblossom Drive,LELAND,NC,28451,200,278490,,2023-06-02,False
-2183383753652730487,881000,6 Lonicera Ct,OLD LYME,CT,06371,1300,675000,,2023-06-02,False
-2183186510094927735,207000,301 - 39 Bulgarmarsh Rd,TIVERTON,RI,02878,100,129900,,2023-06-02,False
-2183130576175324631,208000,8305 91ST AVE,VERO BEACH,FL,32967,100,649950,,2023-06-02,False
-2183129070352710329,300000,35 Leisure Mountain Road,ASHEVILLE,NC,28804,100,425000,,2023-06-02,False
-2183129048836828718,300000,145 Fenner Avenue,ASHEVILLE,NC,28804,100,695000,,2023-06-02,False
-2182731809061297323,229000,6193 SE Riverboat Dr,STUART,FL,34997,200,249999,,2023-06-02,False
-2181621590380511351,486000,8738 Ferndale Street,SAN DIEGO,CA,92126,100,850000,,2023-06-02,False
-2180285203939768374,489000,320 Mariners Boulevard 320,MANDEVILLE,LA,70448,200,122500,,2023-06-02,False
-2178629071948150318,290000,4534 Nepal Street,DENVER,CO,80249,100,458900,,2023-06-02,False
-2177328411039990811,727000,6 Ranch Acres Road,PRYOR,OK,74361,100,245000,,2023-06-02,False
-2176113767238213245,462000,209 Huntington Street,HUNTINGTON BEACH,CA,92648,100,2825000,,2023-06-02,False
-2173079457387457319,634000,20695 Crowley Ridge Cutoff,HARRISBURG,AR,72432,100,299900,,2023-06-02,False
-2172654299527066503,290000,15934 E Linvale Avenue,AURORA,CO,80013,100,450000,,2023-06-02,False
-2171808260617289542,208000,1727 YORWAY DR,HOWELL,MI,48843,100,595000,,2023-06-02,False
-2171328097089624998,881000,181 Hillside Ave,HARTFORD,CT,06106,1400,330000,,2023-06-02,False
-2171328097089559404,881000,177 Hillside Ave,HARTFORD,CT,06106,1400,300000,,2023-06-02,False
-2171234037040359337,208000,8400 SW 137TH CT,DUNNELLON,FL,34432,1300,329000,,2023-06-02,False
-2170834116138775864,816000,21000 Sydenham Rd,BEACHWOOD,OH,44122,100,480000,,2023-06-02,False
-2170763500561247403,881000,244 Jefferson St,HARTFORD,CT,06106,1400,249900,,2023-06-02,False
-2167363859837820988,208000,35508 200TH ST,LE MARS,IA,51031,100,390000,,2023-06-02,False
-2164592057525513784,612000,3404 4th Ave,RACINE,WI,53402,100,137900,,2023-06-02,False
-2162854320388735662,756000,244 Old Forest Creek Drive,CHAPEL HILL,NC,27514,100,775000,,2023-06-02,False
-2162854311781884468,756000,614 Beechtree Court,CHAPEL HILL,NC,27514,100,774900,,2023-06-02,False
-2162617759049234107,404000,1462 Tolma Ave,PITTSBURGH,PA,15216,100,315000,,2023-06-02,False
-2162597940011574642,378000,5884 100TH Avenue N,PINELLAS PARK,FL,33782,100,385000,,2023-06-02,False
-2162597935708345835,378000,4611 86TH Avenue N,PINELLAS PARK,FL,33782,100,330000,,2023-06-02,False
-2162572037185454070,756000,414 Bethlehem Lane,CHAPEL HILL,NC,27514,100,1250000,,2023-06-02,False
-2162572032882225268,756000,2444 Sedgefield Drive,CHAPEL HILL,NC,27514,100,625000,,2023-06-02,False
-2162572011366278064,756000,500 Perry Creek Drive,CHAPEL HILL,NC,27514,100,825000,,2023-06-02,False
-2162572007063049261,756000,332 Erwin Road,CHAPEL HILL,NC,27514,100,250000,,2023-06-02,False
-2162546857698779448,208000,504 MAURER,ANTON,TX,79313,100,135000,,2023-06-02,False
-2162441819397258262,572000,11602 Masters Lane 119,BERLIN,MD,21811,200,287500,,2023-06-02,False
-2162335488756557298,404000,3337 Waltham Ave,PITTSBURGH,PA,15216,100,215000,,2023-06-02,False
-2162335475846674098,404000,1233 Biltmore Ave,PITTSBURGH,PA,15216,100,299900,,2023-06-02,False
-2161267892029902606,208000,1013 S 30TH ST,SOUTH BEND,IN,46615,300,60000,,2023-06-02,False
-2161102543560722292,208000,3160 45TH AVE S,GRAND FORKS,ND,58201,100,499000,,2023-06-02,False
-2161102539257952683,208000,5588 LEE CIR,GRAND FORKS,ND,58201,100,355000,,2023-06-02,False
-2160246376371447740,229000,2513 Arden Ave,SAINT LOUIS COUNTY MID,MO,63121,100,49900,,2023-06-02,False
-2158394380208076650,602000,3843 Barrington St,SAN ANTONIO,TX,78217,200,139900,,2023-06-02,False
-2158087052425040791,817000,2230 S Patterson Boulevard,DAYTON,OH,45409,200,174000,,2023-06-02,False
-2156485802047825083,229000,1560 E 900 S #B,CLEARFIELD,UT,84015,200,309000,,2023-06-02,False
-2156446085381160576,531000,1808 Peachwood Cove,BEEBE,AR,72012,100,185000,,2023-06-02,False
-2156446085381094972,531000,104 Sunflower Lane,BEEBE,AR,72012,100,175000,,2023-06-02,False
-2155890993980615748,749000,72 103rd Avenue NE,BLAINE,MN,55434,100,365000,,2023-06-02,False
-2155590924283505466,207000,300 Twin Peaks Loop,CANTON,GA,30114,100,595000,,2023-06-02,False
-2149870796202190121,207000,42 Lee Lane Unit (LOT 1),GREENVILLE,GA,30222,1300,286900,,2023-06-02,False
-2148748450122018424,671000,4141 Rinzetta Dr,OAKVILLE,MO,63129,100,225000,,2023-06-02,False
-2148748441515429628,671000,5849 Birchmont Place Dr,OAKVILLE,MO,63129,100,390000,2023-06-02,2023-06-02,True
-2148416566778808288,208000,8740 RANDY DR,WESTLAND,MI,48185,100,239900,,2023-06-02,False
-2147639419411665768,224000,3316 PRICETOWN RD,FLEETWOOD,PA,19522,100,280000,,2023-06-02,False
-2147639415108633766,224000,144 W MAIN ST,FLEETWOOD,PA,19522,100,160000,,2023-06-02,False
-2146227095118455164,607000,336 Burr Oak Street,MENDON,MI,49072,100,179900,,2023-06-02,False
-2140520286358156361,208000,5121 COUNTY ROAD SI,CORNELL,MI,49818,100,107500,,2023-06-02,False
-2139063850036288266,94000,245 Golfers Crossing DR,PENHOOK,VA,24137,100,839000,,2023-06-02,False
-2138252140562249109,881000,12 Griswold Place,SIMSBURY,CT,06070,100,583900,,2023-06-02,False
-2137969840146511504,881000,52 Cambridge Ct,SIMSBURY,CT,06070,100,369900,,2023-06-02,False
-2137078071638833467,740000,209 Porter Road,CARNEY,OK,74832,100,175000,,2023-06-02,False
-2136814991891342280,72000,20305 N BLUE RIDGE Road,CHILLICOTHE,IL,61523,100,1230000,,2023-06-02,False
-2136558402616124308,881000,108 Cambridge Ct,SIMSBURY,CT,06070,100,369900,,2023-06-02,False
-2136392284313404498,710000,537 E Perry St,SAVANNAH,GA,31401,200,1550000,,2023-06-02,False
-2136250434091630286,72000,622 W PINE Street,CHILLICOTHE,IL,61523,100,300000,,2023-06-02,False
-2136250421182009482,72000,21721 YANKEE Lane,CHILLICOTHE,IL,61523,100,300000,,2023-06-02,False
-2135711570220375521,881000,10 Griswold Place,SIMSBURY,CT,06070,100,593900,,2023-06-02,False
-2134442914696937592,229000,98 W La Cerra Dr,RANCHO MIRAGE,CA,92270,200,312000,,2023-06-02,False
-2134358277469020085,297000,6356 Windsor Gate Ln,CHARLOTTE,NC,28215,200,200000,,2023-06-02,False
-2130432770460774907,229000,23317 Collins St,WOODLAND HILLS,CA,91367,100,1425000,,2023-06-02,False
-2127314589266180179,208000,7210 PLANTERS LOOP,BRYAN,TX,77808,100,550000,,2023-06-02,False
-2127183047716205851,814000,9019 E Panorama Cir D-308,ENGLEWOOD,CO,80112,200,425000,,2023-06-02,False
-2126926557073457303,598000,6070 Thrave Ln,MANASSAS,VA,20112,100,825000,,2023-06-02,False
-2125258901562992949,756000,3600 Fieldgate Road,GREENSBORO,NC,27406,100,585000,,2023-06-02,False
-2124976652785541765,756000,1909 Larkin Street,GREENSBORO,NC,27406,100,205000,,2023-06-02,False
-2124976648482247362,756000,4700 Middleton Drive,GREENSBORO,NC,27406,100,399000,,2023-06-02,False
-2124976648482181765,756000,1800 Melchior Circle,GREENSBORO,NC,27406,100,415900,,2023-06-02,False
-2124976626966037759,756000,510 Tipperary Drive,GREENSBORO,NC,27406,100,139000,,2023-06-02,False
-2124694365279556158,756000,5900 Harvester Drive,GREENSBORO,NC,27406,100,385000,,2023-06-02,False
-2124694360976655355,756000,2101 Fox Glen Drive,GREENSBORO,NC,27406,100,120000,,2023-06-02,False
-2121851062285697711,866000,450 Charles,ENOREE,SC,29335,500,175000,,2023-06-02,False
-2119832301751825933,208000,5044 HARDING ST,WAYNE,MI,48184,100,135000,,2023-06-02,False
-2119768289832117264,492000,2593 Pinnacle Street NE,ORANGEBURG,SC,29118,100,234000,,2023-06-02,False
-2119550001336285125,208000,5401 WOODWARD ST,WAYNE,MI,48184,100,165000,,2023-06-02,False
-2118921427313963666,492000,2021 Griffith Drive,ORANGEBURG,SC,29118,100,425000,,2023-06-02,False
-2115913987834673964,207000,1018 Don Blair Dr,SMYRNA,TN,37167,100,425000,,2023-06-02,False
-2115349408519473961,207000,408 Tramore,SMYRNA,TN,37167,100,485500,,2023-06-02,False
-2115349391306689954,207000,406 Bountiful Dr,SMYRNA,TN,37167,100,478900,,2023-06-02,False
-2115349387003264352,207000,303 Buttonwood Dr,SMYRNA,TN,37167,100,369999,,2023-06-02,False
-2115349387003133156,207000,610 Winthrop Ave,SMYRNA,TN,37167,100,410000,,2023-06-02,False
-2115349382700232350,207000,405 Big Son Lane,SMYRNA,TN,37167,100,464900,,2023-06-02,False
-2115067121013357160,207000,511 Connie Ct,SMYRNA,TN,37167,100,345000,,2023-06-02,False
-2114784837810731556,207000,805 Brileigh Mae Pass,SMYRNA,TN,37167,100,624900,,2023-06-02,False
-2114404490359458802,866000,133 Lumpkin St,TRAVELERS REST,SC,29690,200,459633,,2023-06-02,False
-2113839898134375605,866000,125 Wethington Way,TRAVELERS REST,SC,29690,200,265419,,2023-06-02,False
-2112488040912250204,219000,220 N 2nd Street,BARRON,WI,54812,100,165000,2023-06-02,2023-06-02,True
-2107338048756617667,462000,19566 Grandview Circle,HUNTINGTON BEACH,CA,92648,100,1425000,,2023-06-02,False
-2107015948386268248,591000,6402 Trailblaze BEND,SAINT CLOUD,FL,34771,100,709099,,2023-06-02,False
-2105972258228930926,229000,1402 SW Empire St,PORT SAINT LUCIE,FL,34983,100,299900,,2023-06-02,False
-2105689992238892534,229000,517 SE Faith Terrace,PORT SAINT LUCIE,FL,34983,100,299999,,2023-06-02,False
-2105689983632566133,229000,367 SE Faith Terrace,PORT SAINT LUCIE,FL,34983,100,260000,,2023-06-02,False
-2104817348992427399,531000,109 Ravenwood Way,RIDGEDALE,MO,65739,100,1100000,,2023-06-02,False
-2104038716468454647,881000,140 Hamden Ave #K,WATERBURY,CT,06704,200,140000,,2023-06-02,False
-2102891051689808119,817000,3812 Foresta Grand Drive,POWELL,OH,43065,200,450000,,2023-06-02,False
-2102891047386710513,817000,7925 Verandah Court,POWELL,OH,43065,200,199900,,2023-06-02,False
-2102709020438380387,607000,141 Madison Street,COOPERSVILLE,MI,49404,100,205000,,2023-06-02,False
-2102709020437855594,607000,9596 Oriole Drive,COOPERSVILLE,MI,49404,100,469900,,2023-06-02,False
-2101745781642969787,208000,7837 MECUM RD,SPRING HOPE,NC,27882,100,469900,,2023-06-02,False
-2100937564928332329,787000,111 SISTERS WAY,PORT SAINT JOE,FL,32456,100,279000,,2023-06-02,False
-2100858619145367017,881000,89 Flatbush Ave,HARTFORD,CT,06106,1400,364900,,2023-06-02,False
-2100225670949854889,671000,4716 Worthington Way,SAINT LOUIS COUNTY SOUTH,MO,63128,200,324500,,2023-06-02,False
-2099729460514507819,881000,66 Rowe Ave,HARTFORD,CT,06106,1400,375000,,2023-06-02,False
-2099661095937752484,671000,10091 Sakura Dr,SAINT LOUIS COUNTY SOUTH,MO,63128,200,124900,,2023-06-02,False
-2099504728602656235,881000,76 West St,ENFIELD,CT,06082,1400,280000,,2023-06-02,False
-2099447181614848618,881000,189 Russ St,HARTFORD,CT,06106,1400,375000,,2023-06-02,False
-2099447181614717427,881000,435 Capitol Ave,HARTFORD,CT,06106,1400,335000,,2023-06-02,False
-2099015600464651610,298000,2264 Holiday Rd #206,CORALVILLE,IA,52241,200,132500,,2023-06-02,False
-2095502874729315169,817000,2339 Eastcleft Drive,UPPER ARLINGTON,OH,43221,100,530000,,2023-06-02,False
-2095220595829918370,817000,2835 Halstead Road,UPPER ARLINGTON,OH,43221,100,584900,,2023-06-02,False
-2093271733395055150,294000,647 Dogwood Circle,PARKER,SD,57053,200,280000,,2023-06-02,False
-2093230846884591053,623000,,NEW YORK,NY,10010,200,989000,,2023-06-02,False
-2092477878416799602,602000,203 Sundance TRL,LIBERTY HILL,TX,78642,100,2150000,,2023-06-02,False
-2091857668690114651,297000,333 Hudson St,MONROE,NC,28112,100,100000,,2023-06-02,False
-2091595429732109630,378000,479 14TH Avenue S,SAFETY HARBOR,FL,34695,100,400000,,2023-06-02,False
-2089767972541137187,297000,932 Ideal Way,CHARLOTTE,NC,28203,100,1620000,,2023-06-02,False
-2089087000240589915,208000,108 E MAIN ST,HAVANA,IL,62644,100,19900,,2023-06-02,False
-2088964417473230769,298000,4147 Shagbark Ln Ne,SOLON,IA,52333,100,529900,,2023-06-02,False
-2088950498837605753,280000,2125 Hallston St,LAS VEGAS,NV,89134,200,289000,,2023-06-02,False
-2088759775504303575,207000,52 Valley Grove Dr,PONTE VEDRA,FL,32081,100,925000,,2023-06-02,False
-2088759775504172382,207000,353 Storybrook Point,PONTE VEDRA,FL,32081,100,1144725,,2023-06-02,False
-2088759762594682773,207000,15 Stately Shoals Trl,PONTE VEDRA,FL,32081,100,885000,,2023-06-02,False
-2088477500907938777,207000,309 Constitution Dr,PONTE VEDRA,FL,32081,100,1199000,,2023-06-02,False
-2087995060732575154,881000,460 Prospect Hill Rd,WINDSOR,CT,06095,1300,499000,,2023-06-02,False
-2087313273730711256,369000,9318 Three Chopt Road,HENRICO,VA,23229,100,449950,,2023-06-02,False
-2087313256517796056,369000,1400 Bobbiedell Lane,HENRICO,VA,23229,100,448950,,2023-06-02,False
-2087313247911404053,369000,1302 Andover Road,HENRICO,VA,23229,100,310000,2023-06-02,2023-06-02,True
-2086583605989075956,881000,576 Park Ave,WINDSOR,CT,06095,1300,274900,,2023-06-02,False
-2085454481783981569,881000,62 Three Rod Rd,WINDSOR,CT,06095,1300,289900,,2023-06-02,False
-2084258133446387031,824000,6241 NE 120th ST,VANCOUVER,WA,98686,100,434995,,2023-06-02,False
-2083637836026265042,517000,126 Dickens Trail,ELGIN,IL,60120,100,299000,,2023-06-02,False
-2083339692627365512,290000,136 Hague Circle,PARKER,CO,80138,100,685000,,2023-06-02,False
-2082339933300043955,293000,W3277 County Rd B,HILBERT,WI,54129,100,210000,,2023-06-02,False
-2082339928996946350,293000,837 Gehl Lane,HILBERT,WI,54129,100,215000,,2023-06-02,False
-2081661806270466641,517000,681 Forest Avenue,ELGIN,IL,60120,100,255000,,2023-06-02,False
-2081073894334097214,229000,698 Quail Dr,GLEN BURNIE,MD,21061,100,421900,,2023-06-02,False
-2080636762452968332,404000,2301 Cherrytree Dr,BUTLER,PA,16001,200,419580,,2023-06-02,False
-2080529516491187766,86000,925 Sunrise Lane NW,GRAND RAPIDS,MI,49534,100,419900,,2023-06-02,False
-2079918290522716710,229000,576 Thumper Dr,RANSON,WV,25438,200,265500,,2023-06-02,False
-2079516446637924836,290000,3583 Lemon Court,CASTLE ROCK,CO,80109,100,650000,,2023-06-02,False
-2079052749451698446,837000,3449 Redwood Ave #9,BELLINGHAM,WA,98225,200,275000,,2023-06-02,False
-2078893647226847294,475000,15134 Aragon Green Dr,CYPRESS,TX,77433,100,650000,,2023-06-02,False
-2077821697703142577,706000,18 Winding Flower WALK,ADAIRSVILLE,GA,30103,100,305000,,2023-06-02,False
-2073582893879510601,513000,5811 Lindell Avenue 103,DALLAS,TX,75206,200,545000,,2023-06-02,False
-2072967358867054798,581000,120 Tuscany Way,RICHMOND,KY,40475,100,425000,,2023-06-02,False
-2072967358866858003,581000,2053 Greentree Dr,RICHMOND,KY,40475,100,200000,,2023-06-02,False
-2071934919772866804,837000,2219 SW 329th Place,FEDERAL WAY,WA,98023,100,374900,,2023-06-02,False
-2071927741942506104,545000,19 Chestnut Street 1,WAKEFIELD,MA,01880,100,574999,,2023-06-02,False
-2071388938394090895,629000,6350 Clayton Road #207,RICHMOND HEIGHTS,MO,63117,200,549900,,2023-06-02,False
-2071130773851368706,727000,5305 S Delaware Avenue,TULSA,OK,74105,100,230000,,2023-06-02,False
-2070848520771016715,727000,5607 S Detroit Place,TULSA,OK,74105,100,140000,,2023-06-02,False
-2070848507861592715,727000,35 E 53rd Street,TULSA,OK,74105,100,80000,,2023-06-02,False
-2070848507861199115,727000,1428 E 35th Street,TULSA,OK,74105,100,310000,,2023-06-02,False
-2070848494951775108,727000,3933 S St Louis Avenue,TULSA,OK,74105,100,359900,,2023-06-02,False
-2070804605925429962,591000,2783 Maria Isabel Ave,OCOEE,FL,34761,100,668000,,2023-06-02,False
-2070804593015612362,591000,2418 Leaning Pine St,OCOEE,FL,34761,100,460000,,2023-06-02,False
-2070804593015612355,591000,471 Northern Durango Ave,OCOEE,FL,34761,100,280000,,2023-06-02,False
-2070522305509889150,591000,,OCOEE,FL,34761,100,280000,,2023-06-02,False
-2070516338837818113,229000,97 Greenwood St,WAKEFIELD,MA,01880,100,599000,2023-06-02,2023-06-02,True
-2069914877479420248,843000,205 Cecil Avenue,SPRING LAKE,NC,28390,100,179900,,2023-06-02,False
-2069914873176257044,843000,626 New Castle Lane,SPRING LAKE,NC,28390,100,286000,,2023-06-02,False
-2068876618865640241,290000,13411 Broad Wing Drive,PARKER,CO,80134,1300,659990,,2023-06-02,False
-2068449085670506395,229000,8820 Shining Oceans Way #302,COLUMBIA,MD,21045,200,410000,,2023-06-02,False
-2067474694094349895,72000,13511 N RIVER BEACH Drive,CHILLICOTHE,IL,61523,100,99000,,2023-06-02,False
-2067474685488089085,72000,14728 N GARDENLAND Drive,CHILLICOTHE,IL,61523,100,62000,,2023-06-02,False
-2067474668274714692,72000,4002 E RIVER RIDGE Drive,CHILLICOTHE,IL,61523,100,365000,,2023-06-02,False
-2067474659668322689,72000,13417 N DOVER Lane,CHILLICOTHE,IL,61523,100,239900,,2023-06-02,False
-2067319944252562404,229000,5477 Enberend Terrace,COLUMBIA,MD,21045,200,379900,,2023-06-02,False
